ETF,Ticker,Technical Action,Score
XLU,NRG,Buy,36.09017988075511
XLU,ATO,Buy,22.671447620451527
XLU,PPL,Buy,18.88473062508443
XLU,CNP,Buy,18.107820728002803
XLU,NI,Buy,17.326162216860507
XLU,AWK,Buy,16.100590507691066
XLU,LNT,Buy,14.311115200577577
XLU,DUK,Buy,13.987121199200496
XLU,AEE,Buy,13.480954960044222
XLU,FE,Buy,13.347600771392283
XLU,DTE,Buy,13.169747610796282
XLU,EVRG,Buy,12.516359780217634
XLU,PNW,Buy,12.456303702521556
XLU,EXC,Buy,12.118090149036648
XLU,XEL,Buy,11.216176703439599
XLU,ETR,Buy,11.036009238157618
XLU,ED,Buy,10.888264123128097
XLU,WEC,Buy,9.573845572234308
XLU,AEP,Buy,9.530774857618576
XLU,SO,Buy,9.482965938213209
XLU,CMS,Buy,8.560432104899444
